"=""1o. Agrupamento""";"=""2o. Agrupamento""";"=""3o. Agrupamento""";"=""4o. Agrupamento""";"=""5o. Agrupamento""";"=""Chave ¹   Ch Criação ²""";"=""Emissão""";"=""Dias Entrega""";"=""Classe""";"=""Estabelecimento""";"=""Loc Escrit""";"=""Recurso""";"=""Observação""";"=""Núcleo""";"=""Qde Ped""";"=""Unitário""";"=""Desc Venda""";"=""% Venda""";"=""Desc Item""";"=""% Item""";"=""Total""";"=""Qde Atend""";"=""Qde Canc""";"=""Qde Pend""";"=""Baixa""";"=""Movimentação""";"=""DP""";"=""Tipo""";"=""Número""";"=""Qde Baixa""";"=""Op. Vinculada"""
"=""NDE""";"=""CE""";"=""ZANATTA - CE2 - J M Zanatta E Cia Ltda""";"=""MPC MDC Molas""";"=""03/09/2024""";"=""91829871 ¹  91829869 ²  """;"=""02/09/2024""";"-16";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""238409 - MOLA PARA FIXAR FILME - ROLOS  120M""";;"=""Almox Central""";"3";"329";"0";"0";"0";"0";"987";"0";"0";"3";;;;;;;
"=""NDE""";"=""PE""";"=""PETROMOL - Petromol Petrolina Motores Ltda""";"=""MGC Gasolina""";"=""16/08/2022""";"=""81078957 ¹  81078949 ²  """;"=""16/08/2022""";"-765";"=""C p Consumo ST""";"=""Cemag""";"=""Matriz""";"=""899999 - MANUTENÇÃO DE VEICULOS""";;"=""Almox Central""";"1";"20,69";"0";"0";"0";"0";"20,69";"0";"0";"1";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""19/09/2024""";"=""91830057 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313135 - ESM. PU ACRILICO AZUL""";"=""8 CAIXAS / 30 LATAS C/ 3,08 CADA DO AZUL CÓDIGO 16602157 - TL PU HPA 501 R T AZUL 40428""";"=""Almox Central""";"92,4";"57,8182";"0";"0";"0";"0";"5516,03";"0";"0";"92,4";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""19/09/2024""";"=""91830058 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313136 - ESM. PU ACRILICO VERDE""";"=""8 CAIXAS / 30 LATAS C/ 3,08 CADA CÓDIGO 16602398 - TL PU HPA 501 T VERD 51601""";"=""Almox Central""";"92,4";"72,4545";"0";"0";"0";"0";"6912,38";"0";"0";"92,4";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""19/09/2024""";"=""91830059 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313137 - ESM. PU CINZA OPALESCENTE""";"=""15 CAIXAS / 60 LATAS C/ 3,08 CADA CINZA CÓDIGO 16235536 HPA 501 R T CINZA FUMAÇA EMA 022 10177 MEIO NAO AQUOSO POLIURETANO""";"=""Almox Central""";"184,8";"38,8637";"0";"0";"0,01";"0";"7415,42";"0";"0";"184,8";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""19/09/2024""";"=""91830061 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313132 - REDUTOR PARA PU""";"=""43 LATAS DO DILUENTE PU 5003 C/ 5L CADA. CÓDIGO 10002019""";"=""Almox Central""";"215";"22,512";"0";"0";"0";"0";"5154,69";"0";"0";"215";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""19/09/2024""";"=""91830056 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313133 - ESM. PU ACRILICO VERMELHO""";"=""15 CAIXAS / 60 LATAS C/ 3,08 CADA VERMELHO  TL PU HPA 501 T VERM 81400 VERMELHO FINALIZADO""";"=""Almox Central""";"184,8";"70,3637";"0";"0";"0,01";"0";"13425,8";"0";"0";"184,8";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Pigmentos""";"=""10/10/2024""";"=""91854885 ¹  91854884 ²  """;"=""03/09/2024""";"21";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313134 - ESM. PU ACRILICO AMARELO""";"=""50 GALÕES / 13 CAIXAS DO AMARELO CÓDIGO 16936593 - TL PU HPA 501 T AMAR 20816""";"=""Almox Central""";"154";"56,27";"0";"0";"0";"0";"8947,21";"0";"0";"154";;;;;;;
"=""NDE""";"=""PE""";"=""WEG TINTAS - PE - Paumar S.a - Industria E Comercio""";"=""MS Tintas Solventes""";"=""19/09/2024""";"=""91830060 ¹  91830055 ²  """;"=""03/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""313210 - CATALISADOR PU 1/1 5058 COMP B""";"=""230 LATAS DO CATALISADOR COMP B C/ 0,520ML CÓDIGO 14542219""";"=""Almox Central""";"119,6";"70,6539";"0";"0";"0,01";"0";"8724,83";"0";"0";"119,6";;;;;;;
"=""SDE""";"=""MG""";"=""USIMINAS - Contagem - Solucoes Em Aco Usiminas S.a.""";"=""MP Chapas Bobinas""";"=""14/10/2024""";"=""91981748 ¹  91981743 ²  """;"=""10/09/2024""";"25";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300""";"=""01 bobina""";"=""Almox Central""";"12000";"6,9";"0";"0";"0";"0";"85491";"0";"0";"12000";;;;;;;
"=""SDE""";"=""SP""";"=""ABA CORRENTES - Aba Correntes E Engrenagens Ltda.""";"=""MPC CCP Correntes""";"=""09/09/2024""";"=""91945076 ¹  91945075 ²  """;"=""09/09/2024""";"-10";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""226133 - CORRENTE EM AÇO INOX 2050""";"=""CORRENTE PASSO LONGO ANSI C2050 AÇO INOX C/ PINO SALIENTE CENTRAL NAS PLACAS""";"=""Almox Central""";"45";"550";"0";"0";"0";"0";"24750";"0";"0";"45";;;;;;;
"=""SDE""";"=""SP""";"=""ABA CORRENTES - Aba Correntes E Engrenagens Ltda.""";"=""MPC CCP Correntes""";"=""15/09/2024""";"=""92017828 ¹  91945075 ²  """;"=""09/09/2024""";"-4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""226132 - CORRENTE EM AÇO INOX AISI 304 PASSO 42MM P/ ESTEIRA ELEVATÓRIA DE MELÃO""";"=""Corrente C2060H especial AÇO INOX C/ FURO CENTRAL NAS PLACAS""";"=""Almox Central""";"180";"580";"0";"0";"0";"0";"104400";"0";"0";"180";;;;;;;
"=""SDE""";"=""SP""";"=""ABA CORRENTES - Aba Correntes E Engrenagens Ltda.""";"=""MPC CCP Correntes""";"=""24/10/2024""";"=""91617665 ¹  91617664 ²  """;"=""26/08/2024""";"35";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""226131 - CORRENTE PASSO 38,1MM EM AÇO P/ SELECIONADOR DE MELÃO""";"=""Corrente passo 42mm inox com pino saliente FABRICAÇÃO NACIONAL - ENTREGA 60 DIAS UTEIS""";"=""Almox Central""";"700";"700";"0";"0";"0";"0";"490000";"0";"0";"700";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Quadrado Laminados""";"=""23/09/2024""";"=""91680141 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""124205 - ACO LAMINADO QDR 2.1/2    1020""";"=""02 pçs""";"=""Almox Central""";"386";"16,1699";"0";"0";"0";"0";"6241,58";"0";"0";"386";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Quadrado Laminados""";"=""30/09/2024""";"=""92144205 ¹  92144192 ²  """;"=""13/09/2024""";"11";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""124394 - ACO LAMINADO QDR 3        1020""";;"=""Almox Central""";"275";"14,8";"0";"0";"0";"0";"4070";"0";"0";"275";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Forjaria""";"=""23/09/2024""";"=""91680138 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110140 - ACO LAMINADO RED 4          1020""";"=""01 pçs - [AÇO QUAL]""";"=""Almox Central""";"480";"9,7388";"0";"0";"0";"0";"4674,62";"0";"0";"480";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Forjaria""";"=""23/09/2024""";"=""91680137 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110000 - ACO LAMINADO RED 3.1/2    1020""";"=""01 pçs - [AÇO QUAL]""";"=""Almox Central""";"382";"10,7961";"0";"0";"0";"0";"4124,11";"0";"0";"382";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Forjaria""";"=""27/09/2024""";"=""92090562 ¹  92090555 ²  """;"=""12/09/2024""";"8";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110747 - AÇO LAMINADO RED 5          1020""";"=""1 pçs x 1000mm""";"=""Almox Central""";"100";"9,98";"0";"0";"0";"0";"998";"0";"0";"100";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Forjaria""";"=""30/09/2024""";"=""92144206 ¹  92144192 ²  """;"=""13/09/2024""";"11";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110565 - ACO LAMINADO RED 3.1/2    1045""";;"=""Almox Central""";"294";"11,06";"0";"0";"0";"0";"3251,64";"0";"0";"294";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Forjaria""";"=""30/09/2024""";"=""92144207 ¹  92144192 ²  """;"=""13/09/2024""";"11";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110516 - ACO LAMINADO RED 4.1/2    1045""";;"=""Almox Central""";"486";"9,95";"0";"0";"0";"0";"4835,7";"0";"0";"486";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Usinagem""";"=""23/09/2024""";"=""91680139 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110607 - ACO LAMINADO RED   5/8    1020""";"=""02 pçs""";"=""Almox Central""";"19";"7,7794";"0";"0";"0";"0";"147,81";"0";"0";"19";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Usinagem""";"=""24/09/2024""";"=""90850154 ¹  90850145 ²  """;"=""23/07/2024""";"5";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110980 - ACO LAMINADO RED 1.3/4    1045""";;"=""Almox Central""";"3064";"6,85";"0";"0";"0";"0";"20988,4";"0";"0";"3064";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Usinagem""";"=""26/09/2024""";"=""90850111 ¹  90850110 ²  """;"=""23/07/2024""";"7";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110346 - ACO LAMINADO RED 2        1020""";;"=""Almox Central""";"1440";"7,16";"0";"0";"0";"0";"10310,4";"0";"0";"1440";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Laminados p Usinagem""";"=""04/10/2024""";"=""90749509 ¹  90749508 ²  """;"=""22/07/2024""";"15";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""110012 - ACO LAMINADO RED 2.1/2    1045""";"=""[TIPO QUAL]""";"=""Almox Central""";"5000";"9,79";"0";"0";"0";"0";"48950";"0";"0";"5000";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""15/09/2024""";"=""90749358 ¹  90749357 ²  """;"=""19/07/2024""";"-4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112203 - ACO TREF. RED. SAE-1020 - 1/2""""""";;"=""Almox Central""";"610";"8,44";"0";"0";"0";"0";"5315,72";"0";"0";"610";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""16/09/2024""";"=""91762404 ¹  91762399 ²  """;"=""02/09/2024""";"-3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112458 - ACO TREF. RED. SAE-1020 - 3/8""""""";"=""60 pçs""";"=""Almox Central""";"202,7";"9,71";"0";"0";"0";"0";"2032,19";"0";"0";"202,7";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""23/09/2024""";"=""91680140 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112914 - ACO TREFILADO RED   7/8   1020""";"=""01 pçs""";"=""Almox Central""";"18,9";"9,4672";"0";"0";"0";"0";"184,75";"0";"0";"18,9";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""23/09/2024""";"=""91680180 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""113049 - ACO TREF. RED. SAE-1045 - 1.1/2""""""";"=""05 pçs""";"=""Almox Central""";"280";"9,74";"0";"0";"0";"0";"2815,83";"0";"0";"280";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""26/09/2024""";"=""90749368 ¹  90749367 ²  """;"=""19/07/2024""";"7";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112203 - ACO TREF. RED. SAE-1020 - 1/2""""""";;"=""Almox Central""";"600";"8,44";"0";"0";"0";"0";"5228,58";"0";"0";"600";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Aço Redondo Trefilados""";"=""30/09/2024""";"=""92144208 ¹  92144192 ²  """;"=""13/09/2024""";"11";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112150 - ACO TREF. RED. SAE-1045 - 1""""""";;"=""Almox Central""";"216";"10,1";"0";"0";"0";"0";"2252,5";"0";"0";"216";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Tubos Redondos""";"=""13/09/2024""";"=""91290564 ¹  91290555 ²  """;"=""13/08/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134212 - TUBO MECANICO  56 X  40  ST-52""";"=""05 pçs""";"=""Almox Central""";"310";"30,06";"0";"0";"0";"0";"9621,45";"0";"0";"310";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Tubos Redondos""";"=""23/09/2024""";"=""91680133 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134510 - TUBO SCHEDULLE 40 - 1""""""";"=""01 pçs""";"=""Almox Central""";"15";"7,9249";"0";"0";"0";"0";"122,73";"0";"0";"15";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Tubos Redondos""";"=""23/09/2024""";"=""91680135 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134326 - TUBO SCHEDULLE 40 - 3/4""""""";"=""01 pçs""";"=""Almox Central""";"10";"8,3711";"0";"0";"0";"0";"86,43";"0";"0";"10";;;;;;;
"=""SDE""";"=""SP""";"=""ACOTUBO - AÇOTUBO INDUSTRIA E COMERCIO LTDA""";"=""MP Tubos Redondos""";"=""23/09/2024""";"=""91680134 ¹  91680127 ²  """;"=""29/08/2024""";"4";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""134171 - TUBO SCHEDULLE 80 - 1"""" C/C""";"=""01 pçs""";"=""Almox Central""";"19,5";"7,9249";"0";"0";"0";"0";"159,56";"0";"0";"19,5";;;;;;;
